C06,-7287.697562486511,23584.105168901173,34285.24063263368
C06,-11800.723850758839,23889.294016337808,32724.56885026326
C06,-15553.426524154107,26420.08144113346,28927.322251763493
C06,-17531.271458686137,30489.169568479312,23146.241992638534
C06,-17200.154573619606,34991.53225555031,15772.466783147458
C06,-14652.791231639843,38702.09156594501,7310.101029312722
C06,-10585.636961832317,40607.889999686246,-1658.0071979069787
C06,-6111.127221393427,40184.35528365212,-10511.040769288475
C06,-2455.4708612334653,37539.52056862218,-18634.519250101675
C06,-624.4042776538915,33385.86650061688,-25464.600685927344
C06,-1128.7053075948152,28846.99472764062,-30528.724744503095
C06,-3844.909440601048,25152.162599001575,-33479.243024276635
C06,-8049.129556851782,23302.64516273236,-34117.397082344614
C06,-12613.956195449588,23801.1916872089,-32405.978168933867
C06,-16313.797422527134,26517.73779289645,-28470.08919305154
C06,-18155.11552361698,30726.59564142753,-22586.45663135539
C06,-17642.38539439428,35303.518466816946,-15162.5912794866
C06,-14909.102382055155,39028.29131117866,-6707.715372939922
C06,-10680.128246971048,40911.144836318446,2202.2743388379326
C06,-6076.775300422692,40456.047540370266,10963.378285499544
C06,-2317.3463354378714,37791.57002711873,18983.19792918549
C06,-392.81349466780387,33635.40409984013,25719.478898374557
C06,-803.3600618627835,29102.41905419808,30715.375181342093
C06,-3425.3455588811294,25407.078484239264,33629.504498422786
C07,-16579.648021943867,38005.60325522092,-8238.253836919077
C07,-13484.058266826209,40094.86828315591,-85.32295334215685
C07,-9760.08302157381,40378.825922004246,8073.472428899842
C07,-6394.682452159174,38788.63924934742,15684.996657543868
C07,-4276.647357994912,35756.01285455318,22233.753017622068
C07,-3960.009899600385,32097.141684952745,27275.60358553402
C07,-5516.741517715611,28794.37475532937,30466.971526563215
C07,-8517.806858430975,26733.443937999607,31587.85634822513
C07,-12147.90600132455,26465.962341429477,30557.235757381688
C07,-15423.924141725898,28060.59614580062,27439.730445867917
C07,-17459.295322477923,31083.286116781597,22442.788553383412
C07,-17703.60263908749,34712.8202503891,15904.153781530867
C07,-16092.538460204318,37961.71260589088,8270.01060677732
C07,-13066.799846494694,39943.41305004296,64.93884952576249
C07,-9453.715574307687,40113.483423825826,-8144.423429213254
