Time,East(m),North(m),Up(m),ZTD(m),Mode,ModeName,Horizontal2D(m)
0.0,0.4686597764119849,-0.28495111385948885,0.48721765284183904,-0.0284315916991118,1,fix,0.5484880338861506
0.0003472222222222,0.4043762009223692,-0.28507530702618233,0.5798686963979756,-0.0293655867692552,5,float,0.4947605911433129
0.0006944444444444,0.42882967395210964,-0.25922346570455074,0.5872338512830599,-0.026176068811492,5,float,0.5010905052320899
0.0010416666666666,0.40359490268280207,-0.23657436472301213,0.6979118711917527,-0.0222960567515474,5,float,0.46782077285605567
0.0013888888888888,0.38872488518523407,-0.2607767826857778,0.7026741871154197,-0.0255742673352994,1,fix,0.4680935448713417
0.0017361111111111,0.37133050746110413,-0.2618415089903649,0.6782742330876687,-0.0255364291793981,1,fix,0.4543647451130781
0.0020833333333333,0.36273903266070995,-0.2645311303519678,0.6930697055204104,-0.02898426929179,5,float,0.4489502475118122
0.0024305555555555,0.3600187447587125,-0.24329019827023204,0.7580720050684079,-0.0324793422260666,1,fix,0.434515381950982
0.0027777777777777,0.3606154242682961,-0.2450586300092927,0.7668432552258658,-0.0370926066908035,5,float,0.43600139490858814
0.003125,0.3619604810155205,-0.24264086214315203,0.7439581863151977,-0.0422783746218436,1,fix,0.435763671958275
0.0034722222222222,0.3602442195349321,-0.24307532128052295,0.8150429597945378,-0.0451591698127156,5,float,0.43458199401719555
0.0038194444444444,0.36027252308085267,-0.2471572692542363,0.7817551470705295,-0.0453357952888274,5,float,0.43690159834023795
0.0041666666666666,0.36081153015796746,-0.24725899882693167,0.7832440922476352,-0.0438200361110617,5,float,0.4374036725906979
0.0045138888888888,0.3554388873397882,-0.2452103200582779,0.7565840154949762,-0.0442039080327687,5,float,0.4318158214985061
0.0048611111111111,0.3525650777641718,-0.24200528427199555,0.7802153910438692,-0.0460086590811953,5,float,0.4276314905083884
0.0052083333333333,0.3524195882145118,-0.2363456369721846,0.7626255625094729,-0.0495599756527468,5,float,0.4243333904762548
0.0055555555555555,0.3525933497214918,-0.23885526308894955,0.8047974013957491,-0.0532087667856183,5,float,0.42588015564606146
0.0059027777777777,0.3531689428133919,-0.23806803705630183,0.789812753454041,-0.0546255943027852,1,fix,0.42591629745264453
0.00625,0.34958154779996914,-0.23525406387833495,0.8030381444489926,-0.0585165953367337,5,float,0.42136888011989426
0.0065972222222222,0.34748283503765587,-0.23564767595795014,0.8261229659785825,-0.0613354867661791,5,float,0.4198501492558861
0.0069444444444444,0.3513441717421766,-0.23549423302764358,0.7929771441638951,-0.0639282064724255,1,fix,0.4229660279578895
0.0072916666666666,0.3531408430254172,-0.23273573879978804,0.799706657905031,-0.0647833899558416,5,float,0.4229354313927665
0.0076388888888888,0.35355514026076085,-0.23353780514048636,0.8247654682270052,-0.0665518601870933,1,fix,0.4237229562280548
0.0079861111111111,0.35124644162938207,-0.23291212974612904,0.8541961516313633,-0.0689013027934456,5,float,0.4214523970037192
0.0083333333333333,0.3500333984359027,-0.23208099864861767,0.8226523501853036,-0.0708916256957337,5,float,0.41998210670732994
0.0086805555555555,0.3314399413135212,-0.27241102180531224,0.7997418033282818,-0.0624306376875967,5,float,0.4290223764548006
0.0090277777777777,0.3362604209569635,-0.2727373465080239,0.807840613357166,-0.0620177637341005,5,float,0.4329627361360238
0.009375,0.33924154023139297,-0.2715797485587298,0.8968042691719083,-0.0686571231903284,5,float,0.43455768598172406
0.0097222222222222,0.3390356145186023,-0.27115520710936586,0.8449770146358273,-0.0710734195243225,5,float,0.4341316554393717
0.0100694444444444,0.335749525649061,-0.26897513516345606,0.8789891424785642,-0.0725768018560202,1,fix,0.4302038671487844
0.0104166666666666,0.3360158066618314,-0.26678609985428253,0.8638499507884881,-0.0740477456609246,1,fix,0.42904713657366417
0.0107638888888888,0.33794634421262265,-0.27126251909694943,0.8452358804779856,-0.0804037205163263,1,fix,0.43334868851018726
0.0111111111111111,0.33784090001036704,-0.26897306103299334,0.9111763845307158,-0.0872157408970483,5,float,0.43183675304595504
