Time,East(m),North(m),Up(m),ZTD(m),Mode,ModeName,Horizontal2D(m)
0.0,0.1596938151220874,-0.0792741391298842,-0.0026114173375813626,-0.007370568953821,1,fix,0.17828769930377045
0.0003472222222222,0.140916746708402,-0.06444937751952265,-0.01262483202518836,-0.0116904204792651,5,float,0.1549556445100787
0.0006944444444444,0.12255760993306435,-0.0731497507200588,-0.02445156440587481,-0.0179805896352069,1,fix,0.14272790120684847
0.0010416666666666,0.10784825931161067,-0.0624864394687593,-0.020193859480320753,-0.0256441582423733,1,fix,0.12464269795710993
0.0013888888888888,0.10709816219729573,-0.06083608741284544,0.0008441879856843628,-0.0280389673580898,1,fix,0.12317079961476923
0.0017361111111111,0.10120410878046826,-0.061626177322005184,0.0026114934824992128,-0.0162612452641633,1,fix,0.11849074801591927
0.0020833333333333,0.09788940079511167,-0.056171826343727166,0.0019428801042650067,0.0041624809145186,1,fix,0.11286101569105185
0.0024305555555555,0.10353774110197886,-0.04731168318345606,0.012711268351916806,0.0518169835955641,1,fix,0.11383522828260205
0.0027777777777777,0.10339110139777521,-0.0482593850252771,0.010839080879719075,0.0573682922297949,1,fix,0.11409946577991929
0.003125,0.10403673518355377,-0.04746289317203592,0.007033265324563096,0.0545974205780141,1,fix,0.11435195011853969
0.0034722222222222,0.10418004001850638,-0.0478971276073583,0.018254949979951,0.0540962524984404,5,float,0.11466305233724225
0.0038194444444444,0.10340194184704689,-0.048331379381655964,0.01114082446325032,0.0544434042240449,1,fix,0.11413975560983836
0.0041666666666666,0.10351450248021142,-0.047973200202530875,0.013600504069438702,0.0546693931286188,1,fix,0.11409066640789597
0.0045138888888888,0.10293286597834726,-0.04788133923466329,0.009210572477227922,0.0554172603095761,5,float,0.11352443589563133
0.0048611111111111,0.10274553183469268,-0.0468145986140147,0.013423096927592568,0.0548483687848635,1,fix,0.11290815274100073
0.0052083333333333,0.10236612089031975,-0.046349389694277855,0.009226044852016502,0.0565891518976053,1,fix,0.1123703191735415
0.0055555555555555,0.1020883218047946,-0.047219000375382916,0.017655048405989863,0.0441478596770149,1,fix,0.11247959568459388
0.0059027777777777,0.10164558028868102,-0.04713847606971044,0.014305511627850067,0.0453276979351962,1,fix,0.11204400884651247
0.00625,0.10136038921580155,-0.046838742413932814,0.016534068193453627,0.0444883001500542,1,fix,0.11165928663974856
0.0065972222222222,0.10094940148910465,-0.046812705542841296,0.017748831901929222,0.0430422878500831,1,fix,0.11127538389621133
0.0069444444444444,0.10134364002555901,-0.046915733204683695,0.013174141327927652,0.0425895593926385,1,fix,0.11167640483004074
0.0072916666666666,0.10167041031373052,-0.04706403285414213,0.014791146674785396,0.0414911108519007,1,fix,0.11203524232070054
0.0076388888888888,0.10104588612241597,-0.04751631307306618,0.0186051723930318,0.0421231086182459,1,fix,0.11166051724007862
0.0079861111111111,0.10124814392938612,-0.04719345746905908,0.023604272514894373,0.0414272127384516,1,fix,0.11170679960069385
0.0083333333333333,0.10122374713799917,-0.047587407964920184,0.018748482585805033,0.0391713806721089,1,fix,0.11185172498212687
0.0086805555555555,0.1012105181402275,-0.04696494666770551,0.02041428029267619,0.0367721499682829,1,fix,0.11157632005812766
0.0090277777777777,0.10030791686564924,-0.04772117555006466,0.018199875809481524,0.0343749067024091,1,fix,0.11108100099389674
0.009375,0.09960879964999582,-0.04794708224049606,0.0247574341126626,0.0317037857647861,5,float,0.11054788855102525
0.0097222222222222,0.0991572884937828,-0.04817484037695725,0.015104527552103253,0.0238231268906203,1,fix,0.11024056924192918
0.0100694444444444,0.09937087831535762,-0.04783454580440748,0.02277239157314419,0.0239524414557589,1,fix,0.11028470079516728
0.0104166666666666,0.09902564039361468,-0.047816403699856305,0.01699964850613842,0.0227722523647965,1,fix,0.109965839778329
0.0107638888888888,0.09960205264531409,-0.04831666987053165,0.014274401648262075,0.0216359085681957,1,fix,0.11070261730662857
