Time,East(m),North(m),Up(m),ZTD(m),Mode,ModeName,Horizontal2D(m)
0.0,0.027448361332668973,-0.03598633898786527,0.03945531625044993,-0.0001382327565862,1,fix,0.04525957504880386
0.0003472222222222,0.024687919122394205,-0.03424075948224736,0.030590296577997205,0.0085186481196351,1,fix,0.04221282933558221
0.0006944444444444,0.027111560083658295,-0.032412848793605266,0.03256454719427075,0.0087113677289321,1,fix,0.0422567090186509
0.0010416666666666,0.025877054859962355,-0.029868683650068575,0.031382535000267844,0.0127302167788434,1,fix,0.03951911222703991
0.0013888888888888,0.02435354077877897,-0.02943634003543866,0.03125245633765487,0.0060580678526779,1,fix,0.038204620965867714
0.0017361111111111,0.025481339199739293,-0.029531554379691544,0.030392972182215556,-0.0046466084562119,1,fix,0.03900527338056803
0.0020833333333333,0.025577095290796124,-0.02795536580367459,0.027410268079450826,-0.006468342112192,1,fix,0.03789050383317335
0.0024305555555555,0.02637794468420264,-0.025099258935429,0.02250583648729452,-0.0113489039287534,1,fix,0.03641110771276489
0.0027777777777777,0.025018245052300152,-0.02536769704587261,0.01918551603338221,-0.0170463117761353,1,fix,0.03562909820509235
0.003125,0.02430693864914287,-0.025216413370989784,0.030129125143901175,-0.1467138417420748,1,fix,0.03502420262889403
0.0034722222222222,0.024274438367437427,-0.02518612193688934,0.03322995012746011,-0.1464079181103384,5,float,0.03497983842550415
0.0038194444444444,0.024347692362406446,-0.025366614161192888,0.03153519669756181,-0.1461424695578684,1,fix,0.03516070587143007
0.0041666666666666,0.024297652808058973,-0.025228854063569558,0.03240008307192307,-0.1433562635342604,1,fix,0.03502671850661815
0.0045138888888888,0.023984624022997877,-0.02512924649524278,0.030442781365265452,-0.1399081709949814,1,fix,0.0347381809964661
0.0048611111111111,0.023658607639515744,-0.02514887339972002,0.030416419609552593,-0.120807487204284,1,fix,0.034528184845365066
0.0052083333333333,0.023609705503326722,-0.024724758083241424,0.028225691875802462,-0.1181083193734502,1,fix,0.03418672046612
0.0055555555555555,0.0235285067082466,-0.024717826461700322,0.029606046716797,-0.1139944556883733,1,fix,0.034125673222820646
0.0059027777777777,0.023595743062536013,-0.0247217065546784,0.028611433823517884,-0.10994126057587,1,fix,0.034174871845390226
0.00625,0.023356431184111237,-0.024710595153379797,0.028369892500656094,-0.1058162469821583,1,fix,0.0340020056833764
0.0065972222222222,0.02334830076048524,-0.024891158570554354,0.028870026784707833,-0.1044797726983952,1,fix,0.03412789069641658
0.0069444444444444,0.023577899817252557,-0.0249004537143086,0.027208985507659298,-0.1040430316650077,1,fix,0.03429212671985835
0.0072916666666666,0.023514347810001612,-0.024603081543706138,0.02770073731093369,-0.1037405163029669,1,fix,0.034032869029454176
0.0076388888888888,0.023478137016088658,-0.024676426395495714,0.02896571649602874,-0.1024102549157739,1,fix,0.03406095913797129
0.0079861111111111,0.023161519779573207,-0.025047650344608662,0.030097480277006653,-0.0988927285265405,1,fix,0.0341151108203584
0.0083333333333333,0.02317331580316371,-0.025043444335420783,0.027810694375709932,-0.0970824975204468,1,fix,0.03412003325752301
0.0086805555555555,0.02314471649154347,-0.02515454109846718,0.027710312371111167,-0.0940141136070564,1,fix,0.03418228838665426
0.0090277777777777,0.022892919615775897,-0.024963758236633663,0.027080050660755,-0.0906096707101394,1,fix,0.03387144806221712
0.009375,0.023229636477791422,-0.02517870275061345,0.02857072868810976,-0.0890294501674386,1,fix,0.034257598910228476
0.0097222222222222,0.022994059509220562,-0.025197110099919266,0.024690336889602725,-0.0877326805268573,1,fix,0.03411189132987249
0.0100694444444444,0.023086781183844985,-0.025007151917242502,0.026972428045914192,-0.0874832709707926,1,fix,0.0340346457663773
0.0104166666666666,0.022735842018987942,-0.025102630476678028,0.02530244566738881,-0.0858699539990412,1,fix,0.033868282642629255
0.0107638888888888,0.023082398104780962,-0.024916731684197224,0.0247431325344165,-0.0854802349544672,1,fix,0.03396528551462322
0.0111111111111111,0.02299930281288977,-0.02488281982069983,0.02699527378130998,-0.0833838376833756,1,fix,0.03388395862511362
0.0114583333333333,0.022986436054666368,-0.024758274400867596,0.02694989713301829,-0.0819028173138108,1,fix,0.033783848120128676
0.0118055555555555,0.022921312653763775,-0.024771029768216317,0.026384614625765385,-0.0805142852069545,1,fix,0.03374893316164898
0.0121527777777777,0.02286057636272962,-0.02463231153502054,0.026342473906684406,-0.0774486914466483,1,fix,0.03360590310041523
0.0125,0.022882033497413294,-0.02457391733532885,0.02964100574881443,-0.0763587017276068,1,fix,0.03357774367315826
0.0128472222222222,0.022839272080490892,-0.024280955234478093,0.026013717850636362,-0.074280873084152,1,fix,0.033334623685672825
0.0131944444444444,0.02260306845909673,-0.02451249184965905,0.026483778885219744,-0.0730554342247864,1,fix,0.033343079648499994
0.0135416666666666,0.022487221399081863,-0.024148198520853,0.02455878930680899,-0.0701479052668271,1,fix,0.032997130451811296
0.0138888888888888,0.02271959081963065,-0.024252610029167183,0.025686942750136922,-0.0683623178472745,1,fix,0.033232046284246565
0.0142361111111111,0.022680703694943717,-0.024222967290530542,0.024878199873676184,-0.0666802593241267,1,fix,0.0331838283574386
0.0145833333333333,0.02250467129763776,-0.0241777201654147,0.024029379158002396,-0.0651020321065235,1,fix,0.03303062794758557
0.0149305555555555,0.02251445378859481,-0.024093490616894045,0.02662612931327876,-0.0642288237625332,1,fix,0.032975701956215166
0.0152777777777777,0.022358735255443546,-0.023868068051738155,0.02608785471388699,-0.0628048327579106,1,fix,0.0327047047799765
0.015625,0.022249991307700938,-0.024075579327210852,0.02458825764376004,-0.0600399442899225,1,fix,0.032782550741722184
0.0159722222222222,0.02215512051327402,-0.02398378853659707,0.021542383390740896,-0.0581526666060376,1,fix,0.0326507500300667
0.0163194444444444,0.022287324390386033,-0.024136303506051626,0.023669507102631507,-0.0564412664415217,1,fix,0.03285248811610068
0.0166666666666666,0.022243343964174205,-0.023708782641071798,0.026216459620245824,-0.0547704281791658,1,fix,0.03250957897343724
0.0170138888888888,0.022114114812122398,-0.02342058837204354,0.023714574403025893,-0.0544667174849632,1,fix,0.03221114766065364
