time,vtec_median,vtec_mean,nsat,station,station_lat_deg,station_lon_deg
2026-01-27 00:19:00,16.108443206723877,14.264200079877464,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:19:30,15.550651044736176,14.113337049247724,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:20:00,15.634716385611323,14.06569004506415,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:20:30,15.35049386600901,13.737196546955383,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:21:00,14.354622149495299,13.274161540949185,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:21:30,13.79991746834882,13.11782036457201,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:22:00,13.386800913687766,12.983070455007526,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:22:30,13.50644674707156,13.079339520149238,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:23:00,14.343113112938841,13.71694607995441,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:23:30,15.246426711402389,14.246175302009007,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:24:00,15.444396207324138,14.226488432328864,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:24:30,15.821022936674076,14.259616951719375,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:25:00,16.385323755311877,14.772805795172943,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:25:30,17.28896823246069,15.039392137404361,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:26:00,17.745979115186522,15.310416141826053,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:26:30,17.97104817650706,15.658298955775704,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:27:00,18.203017304738943,15.778558795727534,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:27:30,18.560145659834628,15.480460352288867,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:28:00,18.95542315916063,15.347670198549253,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:28:30,18.308551371695355,15.585598177775083,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:29:00,17.805277899952365,15.35557607599715,6,HKWS,22.434282365383602,114.33537737589215
2026-01-27 00:29:30,17.113874461375673,14.741446603057256,6,HKWS,22.434282365383602,114.33537737589215
