time,vtec_tecu,vtec_model,station
2026-01-27 13:40:00,19.372039901434103,31.022198467101518,HKCL
2026-01-27 13:50:00,18.599430279201147,8.52116174153449,HKCL
2026-01-27 14:00:00,24.352096557491002,15.975704771208628,HKCL
2026-01-27 14:10:00,12.21390612714913,6.880242491249589,HKCL
2026-01-27 14:20:00,11.720897671657449,5.293261244710196,HKCL
2026-01-27 14:30:00,11.423194138175962,4.921346564138349,HKCL
2026-01-27 14:40:00,11.27971372305603,5.40364605021774,HKCL
2026-01-27 14:50:00,10.172735068156701,6.139888776262161,HKCL
2026-01-27 15:00:00,8.864333999716205,2.5681850881218553,HKCL
2026-01-27 15:10:00,8.66950018555347,3.09991048955131,HKCL
2026-01-27 15:20:00,8.234881211065527,4.248161964299722,HKCL
2026-01-27 15:30:00,8.445561454551655,5.199355252345745,HKCL
2026-01-27 15:40:00,9.480309166456784,4.871598118985163,HKCL
2026-01-27 15:50:00,10.885164524956878,5.638145573023845,HKCL
2026-01-27 16:00:00,9.131355050888963,4.99256855852549,HKCL
2026-01-27 16:10:00,8.543987576129982,4.934411346570913,HKCL
2026-01-27 16:20:00,7.804046984401182,4.8464777173792974,HKCL
2026-01-27 16:30:00,7.583174277538454,4.793754736860991,HKCL
2026-01-27 16:40:00,6.37088060740693,4.707602200412804,HKCL
2026-01-27 16:50:00,5.949843656063512,4.753681691836613,HKCL
2026-01-27 17:00:00,5.781974401962636,5.175051790879804,HKCL
2026-01-27 17:10:00,5.5624955231170645,4.609400697481667,HKCL
2026-01-27 17:20:00,5.8760849114736775,4.847592704201439,HKCL
2026-01-27 17:30:00,6.729547349148996,5.944602147319312,HKCL
2026-01-27 17:40:00,8.12999882335986,5.146240029342261,HKCL
2026-01-27 17:50:00,8.157144482864965,5.159956794669471,HKCL
2026-01-27 18:00:00,8.207185558980608,4.751186818378036,HKCL
2026-01-27 18:10:00,9.627822859396714,4.911977393417321,HKCL
2026-01-27 18:20:00,9.913881290443422,5.153042157794317,HKCL
2026-01-27 18:30:00,10.590492304451201,5.501354918774274,HKCL
2026-01-27 18:40:00,11.805685131911272,5.946914014929282,HKCL
2026-01-27 18:50:00,12.549616945696652,6.2581118957485655,HKCL
2026-01-27 19:00:00,12.81903874806672,5.220539906534273,HKCL
2026-01-27 19:10:00,11.049108733201162,4.942037534505134,HKCL
2026-01-27 19:20:00,4.935118327350125,2.990898079714814,HKCL
2026-01-27 19:30:00,3.9843528009166818,3.3933372482280753,HKCL
2026-01-27 19:40:00,3.782258545210265,3.6023824884907993,HKCL
2026-01-27 19:50:00,4.257293894556783,4.064107455119059,HKCL
2026-01-27 20:00:00,5.072303245312053,5.188221287786181,HKCL
2026-01-27 20:10:00,5.884020008750646,5.976607154852273,HKCL
2026-01-27 20:20:00,5.8124809406262194,6.36058506039965,HKCL
2026-01-27 20:30:00,7.433570593457581,6.214545130689925,HKCL
2026-01-27 20:40:00,9.85650921538968,6.339234143316861,HKCL
2026-01-27 20:50:00,10.62488464300019,6.388885073664,HKCL
2026-01-27 21:00:00,10.494492578671608,6.5544184195760575,HKCL
2026-01-27 21:10:00,10.979856708280472,6.7115321948893225,HKCL
2026-01-27 21:20:00,10.352307183814823,7.871090185184521,HKCL
2026-01-27 21:30:00,11.340571038031502,6.662062784124087,HKCL
2026-01-27 21:40:00,9.199166212715632,6.3759722452464604,HKCL
2026-01-27 21:50:00,5.9043495396333245,5.56918577820219,HKCL
2026-01-27 22:00:00,5.219669938497239,4.422850831894879,HKCL
2026-01-27 22:10:00,4.8652312063226155,4.935546896604843,HKCL
2026-01-27 22:20:00,6.0369151648489865,4.725819760922819,HKCL
2026-01-27 22:30:00,7.2683727764449735,4.714884335980068,HKCL
2026-01-27 22:40:00,7.19930326276096,4.559777958748809,HKCL
2026-01-27 22:50:00,10.635591899787578,4.786080623706968,HKCL
2026-01-27 23:00:00,14.346545793263147,11.71467752288124,HKCL
2026-01-27 23:10:00,13.682267617387879,12.344272378842076,HKCL
2026-01-27 23:20:00,12.597534102482797,10.520488333947306,HKCL
2026-01-27 23:30:00,14.912740816181582,10.666729335551059,HKCL
2026-01-27 23:40:00,15.087877940566532,10.875039906033347,HKCL
2026-01-27 23:50:00,15.984358285242593,11.064822436437963,HKCL
2026-01-27 00:00:00,16.457346155695493,19.142269985831042,HKKT
2026-01-27 00:10:00,17.127814123203247,19.441487819655837,HKKT
2026-01-27 00:20:00,16.7808187811982,18.015613051256004,HKKT
2026-01-27 00:30:00,17.09156982147472,18.40473733993325,HKKT
2026-01-27 00:40:00,16.19643182909013,18.862407163130488,HKKT
2026-01-27 00:50:00,16.797545400732076,19.26018884810966,HKKT
2026-01-27 01:00:00,17.249650579474867,14.645154666309725,HKKT
2026-01-27 01:10:00,7.660282571198874,10.491852211143556,HKKT
2026-01-27 01:20:00,8.355965965085412,10.980211961264892,HKKT
2026-01-27 01:30:00,8.482631445958614,11.796093199520284,HKKT
2026-01-27 01:40:00,7.973182963152039,12.517046116811615,HKKT
2026-01-27 01:50:00,7.600536438481701,13.011005389419587,HKKT
2026-01-27 02:00:00,8.679574714618354,11.391337095962074,HKKT
2026-01-27 02:10:00,8.147759810873202,11.6191144766233,HKKT
2026-01-27 02:20:00,8.362260355328708,12.440554839161349,HKKT
2026-01-27 02:30:00,8.752486597559255,12.082218960391605,HKKT
2026-01-27 02:40:00,8.964671286755532,12.498898057337064,HKKT
2026-01-27 02:50:00,10.224502749449396,12.9617914645239,HKKT
2026-01-27 03:00:00,10.835888507299163,11.36929706180878,HKKT
2026-01-27 03:10:00,11.164852254912878,11.226581172322728,HKKT
2026-01-27 03:20:00,13.125166897628596,11.976609461653403,HKKT
2026-01-27 03:30:00,14.897544865078785,13.755399371469856,HKKT
2026-01-27 03:40:00,17.795826300099236,15.715038021416682,HKKT
2026-01-27 03:50:00,19.468491874690823,15.634069975436693,HKKT
2026-01-27 04:00:00,20.863626211869708,18.95436204842852,HKKT
2026-01-27 04:10:00,19.61387409520543,20.483749883343208,HKKT
2026-01-27 04:20:00,17.6082267920022,19.906384290963395,HKKT
2026-01-27 04:30:00,13.902664679248957,13.21143554875217,HKKT
2026-01-27 04:40:00,14.619467214829186,16.486417908738638,HKKT
2026-01-27 04:50:00,13.577908770571977,15.228533868864215,HKKT
2026-01-27 05:00:00,11.384216995712219,15.521489993265469,HKKT
2026-01-27 05:10:00,11.25159222882263,14.394549298502195,HKKT
2026-01-27 05:20:00,9.611420521785611,12.16863026398752,HKKT
2026-01-27 05:30:00,8.47930448925737,9.366781211444165,HKKT
2026-01-27 05:40:00,7.984381735890793,10.058976113110386,HKKT
2026-01-27 05:50:00,5.958223408300469,9.149798333021245,HKKT
2026-01-27 06:00:00,5.816408121865027,7.556125649567472,HKKT
2026-01-27 06:10:00,5.167241718863977,6.591830760644143,HKKT
2026-01-27 06:20:00,5.321919172888844,7.760489211239602,HKKT
2026-01-27 06:30:00,12.931277135687267,13.99279782311109,HKKT
2026-01-27 06:40:00,12.472735383513095,11.72712408522883,HKKT
2026-01-27 06:50:00,12.479690366720822,11.725500445284826,HKKT
2026-01-27 07:00:00,12.785578120494979,19.13080484122125,HKKT
2026-01-27 07:10:00,15.222327148362623,20.970557408006304,HKKT
2026-01-27 07:20:00,17.155131451546808,18.23386406242337,HKKT
2026-01-27 07:30:00,18.43947400030345,14.9643803538398,HKKT
2026-01-27 07:40:00,18.231992894155784,13.249374146072487,HKKT
2026-01-27 07:50:00,15.056828900335326,10.376374482733892,HKKT
2026-01-27 08:00:00,14.69141081489908,12.393532984529788,HKKT
2026-01-27 08:10:00,31.89301789818805,43.902110679327876,HKKT
2026-01-27 08:20:00,27.77514583572796,31.578963677987097,HKKT
2026-01-27 08:30:00,21.407041305325038,20.998458043409443,HKKT
2026-01-27 08:40:00,19.157161235276227,20.85103467852702,HKKT
2026-01-27 08:50:00,22.528372781371917,24.06066733085814,HKKT
2026-01-27 09:00:00,20.246848475238753,24.92876390242725,HKKT
2026-01-27 09:10:00,16.397932306510334,18.774850966382907,HKKT
2026-01-27 09:20:00,16.997308405166084,18.510709151003766,HKKT
2026-01-27 09:30:00,16.466360822982328,19.365475880421208,HKKT
2026-01-27 09:40:00,15.007509139901448,19.720987734310665,HKKT
2026-01-27 09:50:00,11.832646884575933,19.67748288081894,HKKT
2026-01-27 10:00:00,7.505163373835627,16.211139046051574,HKKT
2026-01-27 10:10:00,8.082830054867845,17.51935741050253,HKKT
2026-01-27 10:20:00,10.508404227752873,16.086101982823273,HKKT
2026-01-27 10:30:00,12.561497491113887,14.349898645701561,HKKT
2026-01-27 10:40:00,15.234650158662014,12.871607365752421,HKKT
2026-01-27 10:50:00,16.007418873122468,17.96096830056745,HKKT
2026-01-27 11:00:00,19.252911694869283,28.1636549538107,HKKT
2026-01-27 11:10:00,24.333931023560858,14.995971713133875,HKKT
2026-01-27 11:20:00,21.506403181316866,15.772536160636564,HKKT
2026-01-27 11:30:00,15.30192479971872,13.048059910483673,HKKT
2026-01-27 11:40:00,13.947480856331962,16.381204124325357,HKKT
2026-01-27 11:50:00,12.720446033162302,12.145732377583197,HKKT
2026-01-27 12:00:00,12.536354075260075,11.268721544888535,HKKT
2026-01-27 12:10:00,12.38027796228925,12.53421283024176,HKKT
2026-01-27 12:20:00,14.46616580929105,15.680502759667164,HKKT
2026-01-27 12:30:00,14.046105043716906,17.661917814643466,HKKT
2026-01-27 12:40:00,15.29664978269099,17.752987648539815,HKKT
2026-01-27 12:50:00,13.295588744350319,18.774665974547396,HKKT
2026-01-27 13:00:00,14.316133598972941,17.353272461155356,HKKT
2026-01-27 13:10:00,15.565769828638745,15.540647265923543,HKKT
2026-01-27 13:20:00,13.23391018006728,13.755219112331126,HKKT
2026-01-27 13:30:00,10.87331986078742,12.148973493903657,HKKT
2026-01-27 13:40:00,7.157196032259149,8.85565276394631,HKKT
2026-01-27 13:50:00,3.9677974227242965,7.511628445973277,HKKT
2026-01-27 14:00:00,4.225585459904774,5.012195806546235,HKKT
2026-01-27 14:10:00,5.837862526699851,5.144325209166322,HKKT
2026-01-27 14:20:00,4.5904180124363805,5.132658708691309,HKKT
2026-01-27 14:30:00,5.327145765505584,5.065393755159258,HKKT
2026-01-27 14:40:00,4.527937951094815,5.233224397604235,HKKT
2026-01-27 14:50:00,5.287387302238759,5.406589234730083,HKKT
2026-01-27 15:00:00,3.587473545875496,2.5836528958621092,HKKT
2026-01-27 15:10:00,3.072267756720549,2.666463002062118,HKKT
2026-01-27 15:20:00,2.357438009784909,3.1148827395589302,HKKT
2026-01-27 15:30:00,2.3197194783530146,3.67992935422835,HKKT
2026-01-27 15:40:00,1.1256739278244687,4.288047698040403,HKKT
2026-01-27 15:50:00,1.0769257361729716,3.9870429546171566,HKKT
2026-01-27 16:00:00,2.309290378326441,4.613534127770192,HKKT
2026-01-27 16:10:00,2.20381898400381,4.463988579098864,HKKT
2026-01-27 16:20:00,2.0558980920481,3.879341546865565,HKKT
2026-01-27 16:30:00,3.375244410248399,4.20891937881203,HKKT
2026-01-27 16:40:00,4.0543899029298025,4.571199568674297,HKKT
2026-01-27 16:50:00,3.6870311449374915,4.583648260348465,HKKT
2026-01-27 17:00:00,3.925109954096521,4.486641117586222,HKKT
2026-01-27 17:10:00,3.6569086145613365,4.416365509701678,HKKT
2026-01-27 17:20:00,3.877671241773906,4.277669455783156,HKKT
2026-01-27 17:30:00,4.122870112641963,4.398184970763105,HKKT
2026-01-27 17:40:00,4.964208076137899,4.533741723151939,HKKT
2026-01-27 17:50:00,3.8833898155937137,4.895678938766478,HKKT
2026-01-27 18:00:00,4.0040453517994505,4.713409408636133,HKKT
2026-01-27 18:10:00,3.9146996093640736,4.868023798402451,HKKT
2026-01-27 18:20:00,3.8353877136415857,5.111267344804037,HKKT
2026-01-27 18:30:00,3.47954369978712,5.462398076718961,HKKT
2026-01-27 18:40:00,3.7980533786754536,5.964115849681612,HKKT
2026-01-27 18:50:00,4.137131376914654,6.374604541444431,HKKT
2026-01-27 19:00:00,2.7549936746916117,5.079337511580343,HKKT
2026-01-27 19:10:00,2.2890187886172138,4.803862782432571,HKKT
2026-01-27 19:20:00,3.166032836387032,2.9134930196447586,HKKT
2026-01-27 19:30:00,2.9520818004483314,3.3104181090131455,HKKT
2026-01-27 19:40:00,2.7307867425730814,3.502785653968967,HKKT
2026-01-27 19:50:00,2.8877996851643326,3.9177934860960337,HKKT
2026-01-27 20:00:00,3.092181151044506,5.254497019504795,HKKT
2026-01-27 20:10:00,3.7641411135097917,5.929366626014657,HKKT
2026-01-27 20:20:00,3.946393610004743,6.310208325230803,HKKT
2026-01-27 20:30:00,3.2099959063588317,6.239510444451739,HKKT
2026-01-27 20:40:00,3.760394082865199,6.32270315451418,HKKT
2026-01-27 20:50:00,3.884244875785744,6.363567330876726,HKKT
2026-01-27 21:00:00,3.6612219860385093,6.563966259268926,HKKT
2026-01-27 21:10:00,4.2206989055896456,6.724495970978934,HKKT
2026-01-27 21:20:00,4.051568232301256,7.755652341178822,HKKT
2026-01-27 21:30:00,4.2265949495668576,6.608317433190036,HKKT
2026-01-27 21:40:00,4.0285397014147915,6.390234189828599,HKKT
2026-01-27 21:50:00,3.25358187162439,5.567260535758638,HKKT
2026-01-27 22:00:00,2.86096410723742,4.187790017729606,HKKT
2026-01-27 22:10:00,2.57796498990703,4.687246375583299,HKKT
2026-01-27 22:20:00,2.0340985843083654,4.8039733524127985,HKKT
2026-01-27 22:30:00,2.298960709652462,4.734662610759111,HKKT
2026-01-27 22:40:00,2.6808422815823314,4.650560727062102,HKKT
2026-01-27 22:50:00,4.040573155224351,4.839494753689776,HKKT
2026-01-27 23:00:00,5.347603246095252,12.2653365485901,HKKT
2026-01-27 23:10:00,7.43669674684982,12.73078543703245,HKKT
2026-01-27 23:20:00,8.894834632922365,10.205188431918,HKKT
2026-01-27 23:30:00,9.707967636259259,10.29178971340706,HKKT
2026-01-27 23:40:00,11.087097671962105,10.489300238504647,HKKT
2026-01-27 23:50:00,14.006073711393991,10.68829187379125,HKKT
2026-01-27 00:00:00,20.381589729753486,19.509196462020725,HKMW
2026-01-27 00:10:00,22.3437255640002,20.01892626614739,HKMW
2026-01-27 00:20:00,22.573956881660436,20.520420008972053,HKMW
2026-01-27 00:30:00,24.790566822274286,20.976885349317847,HKMW
2026-01-27 00:40:00,25.031219399071233,21.232451622166064,HKMW
2026-01-27 00:50:00,24.12548093985238,20.79630081850138,HKMW
2026-01-27 01:00:00,23.912215618612805,14.736218941309078,HKMW
2026-01-27 01:10:00,25.176177014561503,16.466775735368973,HKMW
2026-01-27 01:20:00,24.4942322935458,17.834205103227063,HKMW
2026-01-27 01:30:00,25.288580084257482,19.06155507221859,HKMW
2026-01-27 01:40:00,25.440877938089677,20.448824775413577,HKMW
2026-01-27 01:50:00,25.88738690367225,22.01995670350204,HKMW
2026-01-27 02:00:00,26.874677143766203,21.253916090817935,HKMW
2026-01-27 02:10:00,24.721926067523768,17.402702192888107,HKMW
2026-01-27 02:20:00,25.482237069672564,18.81297788358391,HKMW
2026-01-27 02:30:00,24.717268354606922,20.31056027808929,HKMW
2026-01-27 02:40:00,26.431069212266976,21.917625744993934,HKMW
2026-01-27 02:50:00,25.35046784381983,17.521165836788256,HKMW
2026-01-27 03:00:00,26.63194253642523,10.855714164083988,HKMW
2026-01-27 03:10:00,26.488881044780285,10.62290192953154,HKMW
2026-01-27 03:20:00,25.287308869648214,12.836970412097997,HKMW
2026-01-27 03:30:00,25.158584191094853,16.015129762258518,HKMW
2026-01-27 03:40:00,23.681766123773755,20.035259888890895,HKMW
2026-01-27 03:50:00,18.53332779961132,16.36001382520312,HKMW
2026-01-27 04:00:00,18.054877965395995,11.038516647086839,HKMW
2026-01-27 04:10:00,18.449596390300652,12.662227244387116,HKMW
2026-01-27 04:20:00,18.365810638821017,7.37635798443316,HKMW
2026-01-27 04:30:00,12.147521120516586,8.093154188679243,HKMW
2026-01-27 04:40:00,9.031789588677725,9.734764287316743,HKMW
2026-01-27 04:50:00,6.098995287982625,12.348711235458872,HKMW
2026-01-27 05:00:00,2.0227434182706645,6.286140617677649,HKMW
2026-01-27 05:20:00,0.0,-0.6557240884505262,HKMW
2026-01-27 05:30:00,0.0,0.7242174475238983,HKMW
2026-01-27 05:40:00,2.837531774086223,2.365572516881344,HKMW
2026-01-27 05:50:00,6.213778736138167,3.874100780882003,HKMW
2026-01-27 06:00:00,8.985213253502899,6.0027619604205205,HKMW
2026-01-27 06:10:00,13.332360890524185,7.188006848813504,HKMW
2026-01-27 06:20:00,17.31666828510867,8.575751514253444,HKMW
2026-01-27 06:30:00,21.624881400113367,10.762615267147297,HKMW
2026-01-27 06:40:00,21.021637658112382,11.85291868877567,HKMW
2026-01-27 06:50:00,17.166273653021072,13.72941147889789,HKMW
2026-01-27 07:00:00,14.351345656777227,20.40323768797147,HKMW
2026-01-27 07:10:00,11.679429218237708,22.55792117949239,HKMW
2026-01-27 07:20:00,9.445607110249227,19.22797761494278,HKMW
2026-01-27 07:30:00,8.366554785404706,9.69751577231713,HKMW
2026-01-27 07:40:00,9.827890461939965,8.882387419388689,HKMW
2026-01-27 07:50:00,10.740072728796147,8.332971923779642,HKMW
2026-01-27 08:00:00,10.588966690493432,12.425977950516426,HKMW
2026-01-27 08:10:00,15.269773889654815,14.783500327537961,HKMW
2026-01-27 08:20:00,12.932494800058137,18.14388732336375,HKMW
2026-01-27 08:30:00,16.196497356509333,20.968780495777857,HKMW
2026-01-27 08:40:00,17.899739893437534,19.49804942649963,HKMW
2026-01-27 08:50:00,19.997838022456847,16.43989796055071,HKMW
2026-01-27 09:00:00,19.40758481664733,18.39852488966145,HKMW
2026-01-27 09:10:00,15.002741083356248,18.50727526323221,HKMW
2026-01-27 09:20:00,16.126668360730427,18.19857455730864,HKMW
2026-01-27 09:30:00,14.495048335624332,16.183218729886175,HKMW
2026-01-27 09:40:00,15.7761057650389,14.545033716972062,HKMW
2026-01-27 09:50:00,13.825665014490312,13.523258647124429,HKMW
2026-01-27 10:00:00,13.004972305421948,13.972675843689554,HKMW
2026-01-27 10:10:00,14.908041099586026,14.050343483155713,HKMW
2026-01-27 10:20:00,28.80572613302364,20.139205593335774,HKMW
2026-01-27 10:30:00,31.431735170183785,22.313036829377957,HKMW
2026-01-27 10:40:00,32.890242532368504,26.997186253508183,HKMW
2026-01-27 10:50:00,31.24247782965293,29.954640472845348,HKMW
2026-01-27 11:00:00,28.24109258462036,30.385599399932744,HKMW
2026-01-27 11:10:00,26.771549885874723,30.909511701951125,HKMW
2026-01-27 11:20:00,24.053736865096624,29.85343081325256,HKMW
2026-01-27 11:30:00,17.917324319270456,19.177416143020835,HKMW
2026-01-27 11:40:00,18.92671407305418,19.51897026619431,HKMW
2026-01-27 11:50:00,19.03445536983,16.05140663676218,HKMW
2026-01-27 12:00:00,17.26032487128262,14.596731706401243,HKMW
2026-01-27 12:10:00,18.366923854890597,16.917748561996724,HKMW
2026-01-27 12:20:00,16.942015957299237,19.79300075833308,HKMW
2026-01-27 12:30:00,18.488519203737773,21.186490283792686,HKMW
2026-01-27 12:40:00,17.95948396416452,19.375444272199466,HKMW
2026-01-27 12:50:00,18.437913314844593,20.280559675442532,HKMW
2026-01-27 13:00:00,21.88901503509566,18.241035920017275,HKMW
2026-01-27 13:10:00,25.296956796347796,23.67092232953128,HKMW
2026-01-27 13:20:00,25.375807627968207,26.15270701903411,HKMW
2026-01-27 13:30:00,21.920337240723796,28.62077706508245,HKMW
2026-01-27 13:40:00,22.788683833209657,30.7348496063075,HKMW
2026-01-27 13:50:00,23.03536264224123,8.61391438668662,HKMW
2026-01-27 14:00:00,26.402336579354397,16.09582834081009,HKMW
2026-01-27 14:10:00,15.758390619601569,6.83461665890983,HKMW
2026-01-27 14:20:00,14.338689115390888,5.3115493462167525,HKMW
2026-01-27 14:30:00,12.55244271438855,4.887771041409827,HKMW
2026-01-27 14:40:00,11.213742871304989,5.418389735636504,HKMW
2026-01-27 14:50:00,10.910109643978725,6.171118278549311,HKMW
2026-01-27 15:00:00,10.496818041725867,2.519868037139295,HKMW
2026-01-27 15:10:00,10.495574184281365,3.2490061965081933,HKMW
2026-01-27 15:20:00,10.177391156640915,4.39300666955574,HKMW
2026-01-27 15:30:00,9.779749361222027,5.238591498129458,HKMW
2026-01-27 15:40:00,10.490178252426222,4.847576363343046,HKMW
2026-01-27 15:50:00,11.460759874064578,5.668048682153534,HKMW
2026-01-27 16:00:00,10.443543074935484,4.952301819072565,HKMW
2026-01-27 16:10:00,10.809136891838067,4.885445164169802,HKMW
2026-01-27 16:20:00,9.381246996058687,4.783920408035405,HKMW
2026-01-27 16:30:00,9.794516637146383,4.720148051677497,HKMW
2026-01-27 16:40:00,8.910545251395025,4.63643079060734,HKMW
2026-01-27 16:50:00,5.519006567883535,4.910900343644183,HKMW
2026-01-27 17:00:00,6.234518939883378,5.108741716088533,HKMW
2026-01-27 17:10:00,5.421636505184065,4.6907593611900325,HKMW
2026-01-27 17:20:00,7.022814719525753,5.145663329616303,HKMW
2026-01-27 17:30:00,10.07349543462679,5.94450698699149,HKMW
2026-01-27 17:40:00,10.624043817203338,5.188750424356648,HKMW
2026-01-27 17:50:00,9.823386397468878,5.178057706841798,HKMW
2026-01-27 18:00:00,10.156810686594337,4.866945610716218,HKMW
2026-01-27 18:10:00,8.685491393273276,5.048884713793425,HKMW
2026-01-27 18:20:00,12.146885609421881,5.306347402717803,HKMW
2026-01-27 18:30:00,12.189654288138078,5.67255878654101,HKMW
2026-01-27 18:40:00,12.917702420550185,6.117336632970403,HKMW
2026-01-27 18:50:00,15.495672515988536,6.451774721993358,HKMW
2026-01-27 19:00:00,13.750555662597366,5.240440147778878,HKMW
2026-01-27 19:10:00,12.579934785267529,4.95880290040874,HKMW
2026-01-27 19:20:00,6.565704210281234,2.953736451027229,HKMW
2026-01-27 19:30:00,5.620358281434928,3.332548673543095,HKMW
2026-01-27 19:40:00,6.233625546089115,3.5700543503878857,HKMW
2026-01-27 19:50:00,5.577018121702885,4.119541401160927,HKMW
2026-01-27 20:00:00,4.030534559200692,5.287277250565253,HKMW
2026-01-27 20:10:00,5.658995949585581,6.046813527208878,HKMW
