time,vtec_median,vtec_mean,vtec_std,nsat,lst_hour,station,station_lat_deg,station_lon_deg
2026-01-27 00:17:30,7.907190757812052,8.524179479185005,3.883453476079909,6,5.818966271833818,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:18:00,5.168149930249666,6.478442854376159,5.980229903655855,6,5.827299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:18:30,7.393735717258965,7.146479062804365,4.3536024201581895,6,5.835632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:19:00,5.618697429885232,7.9993676248478955,6.801508492252993,6,5.843966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:19:30,5.525267984186671,8.199257373873632,8.773124390297577,6,5.8522996051671505,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:20:00,5.85538794846653,6.392679799078017,6.82189979262786,6,5.860632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:20:30,2.601464366120842,3.793248908669797,4.35169991582144,6,5.868966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:21:00,6.1359315357174875,5.9841786863630615,5.367169775315637,6,5.87729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:21:30,7.486377443494081,8.88620971842901,4.408008249978738,6,5.885632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:22:00,6.662817421593856,5.844795985158133,4.916993767507852,6,5.893966271833816,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:22:30,5.703646581792688,6.719776049006685,5.016258123725969,6,5.90229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:23:00,10.20971804541857,9.545822768596045,4.936276912785795,6,5.910632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:23:30,4.952333780713097,9.400253133855019,6.663428382236919,5,5.918966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:24:00,8.448390752884777,8.020911204933048,3.4310779718801676,6,5.927299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:24:30,9.103228286656751,7.943889112168745,5.571198052137537,6,5.935632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:25:00,8.707388209214212,7.751380166866536,5.936744683085182,6,5.943966271833818,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:25:30,3.994746392173747,5.985405021228185,5.507342818670093,6,5.952299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:26:00,7.829462278651871,8.847594583638681,6.711663388036169,6,5.960632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:26:30,7.294628102065789,7.617158159623249,5.573403022542801,6,5.968966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:27:00,5.644508038506801,5.255157960636606,4.032435991925822,6,5.9772996051671505,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:27:30,4.7938648275564155,6.105968060133759,4.763020608364782,6,5.985632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:28:00,6.888846815935955,6.484252474618142,1.5607112177030285,6,5.993966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:28:30,6.464293100020246,8.919896346829034,5.956771125607968,6,6.00229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:29:00,5.1327083864755085,6.088512721732092,5.005842508503744,6,6.010632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:29:30,4.938252041621592,5.819146629598316,3.8192616668153665,6,6.018966271833816,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:30:00,6.264460121042523,6.398003690919462,2.69739722538687,6,6.02729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:30:30,8.52649320234389,7.48074886398125,4.26460902850386,7,6.035632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:31:00,6.23019039249032,6.1710082027708975,3.6691554525343437,7,6.043966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:31:30,4.519198716046747,5.6663959250736875,4.13326751787433,7,6.052299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:32:00,7.299062553135592,7.1137676944939665,4.886396439632091,7,6.060632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:32:30,4.102904345314638,5.012739698694468,4.522998726167959,7,6.068966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:33:00,4.869822350856197,5.67355751704721,4.143263968319477,7,6.07729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:33:30,5.5259082611033215,6.70137093119001,3.9618355818930415,7,6.085632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:34:00,7.00253245616277,4.843259013815446,3.8098433445373026,7,6.093966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:34:30,4.934707525634186,4.668614493404909,3.1274957500681184,7,6.102299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:35:00,10.159475235723228,9.312714501527783,5.951431443226165,7,6.1106329385004825,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:35:30,6.632785017134307,5.8338906608594385,4.023596069961643,7,6.118966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:36:00,4.0222183796891215,4.884370960795652,3.0690130389351173,7,6.12729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:36:30,4.94448247248469,5.785035413179227,4.316752418211344,7,6.135632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:37:00,1.7097877768339123,4.930622597559319,5.916176994429486,7,6.143966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:37:30,7.6030534764885225,7.3429897782962925,6.017225560664534,7,6.15229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:38:00,5.090045590173049,5.891326943747779,3.1598591124681317,7,6.160632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:38:30,2.837787689074988,4.562122142314202,5.195137717872862,6,6.168966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:39:00,5.563145326005154,5.117721132876607,4.800735382449781,6,6.177299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:39:30,6.202939714378207,7.061421221586206,4.142497138036831,7,6.185632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:40:00,7.266573250511163,6.309737953076047,2.974571040993477,7,6.193966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:40:30,8.133716096337821,8.671132571889904,4.326205849942005,6,6.202299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:41:00,4.6232309618966525,6.406710609252852,5.2640059190269275,7,6.210632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:41:30,8.296246477079432,7.907171567853417,2.5131004064663034,7,6.218966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:42:00,6.4440597161104485,6.993623577197771,6.163194631418801,7,6.227299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:42:30,2.175591176409064,3.8731049242478512,3.78371884912363,7,6.2356329385004825,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:43:00,5.234843466002136,7.483124079241941,4.287588763894952,7,6.243966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:43:30,4.904834975034751,5.0585889970866935,4.840096150951923,7,6.25229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:44:00,6.179055126827954,7.903335130006433,5.197322464544174,7,6.260632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:44:30,5.579925274474375,5.265499894213067,2.9848918024198188,7,6.268966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:45:00,6.831491068264801,8.361150578632618,4.76222957312023,7,6.27729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:45:30,4.435135030563792,5.7821676588864435,4.394677268656064,7,6.285632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:46:00,6.835930437673078,8.179858385472484,6.363155215084319,7,6.293966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:46:30,6.903625871731803,6.851028159531393,3.7602009343807463,7,6.302299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:47:00,8.19955277908169,6.794677653861719,5.305032031721225,7,6.310632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:47:30,6.368320928944323,6.997586191244401,6.24659029297351,7,6.318966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:48:00,4.866291120403241,5.429758672546723,4.887975422085852,7,6.32729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:48:30,4.265648222669868,4.889301244308236,3.8174814465335345,6,6.335632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:49:00,5.376609949430275,5.146245348144906,4.707419863714341,7,6.343966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:49:30,6.838877609786261,6.952774352355864,4.025109498262748,7,6.352299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:50:00,7.095262532891038,7.4782287751711864,4.468527353141625,7,6.3606329385004825,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:50:30,5.694951805129072,5.878371277196763,4.631992674781026,7,6.368966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:51:00,4.999927836029389,5.1644599020556905,2.980005536133929,7,6.37729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:51:30,4.823351251309612,5.683289969908334,4.037245864663688,7,6.385632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:52:00,6.131252148013871,6.422735222799425,3.4857863568456424,7,6.393966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:52:30,6.398589822120449,7.509685798229598,3.9560236485491784,7,6.40229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:53:00,7.306814244826617,7.191160460965606,5.2410531109445175,7,6.410632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:53:30,7.071490002606872,7.706183827543465,2.002612163035062,7,6.418966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:54:00,6.670008175688476,6.331161010216087,3.430064899910822,7,6.427299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:54:30,6.06241795297894,4.841086384010042,3.804300534517968,7,6.435632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:55:00,5.702167795185735,5.612154256725115,4.036268693045563,7,6.443966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:55:30,6.636088140177273,7.0044861698263805,3.419601233025904,7,6.45229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:56:00,5.190646883914304,6.471672622625894,5.974355052591948,7,6.460632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:56:30,6.185446429172458,7.600785873181479,4.319264954965657,7,6.468966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:57:00,4.90639175421271,6.136412469023515,5.522414306943316,6,6.4772996051671505,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:57:30,5.468531336032477,7.076060444699213,4.841002231901327,6,6.485632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:58:00,3.164241247971163,6.671445021397015,7.794952012291952,7,6.493966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:58:30,8.038450340004538,8.03727623416962,6.680548549996605,7,6.50229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:59:00,7.263862649400374,7.5955113889244945,7.606525154217854,7,6.510632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 00:59:30,5.507682086450883,7.304671870324337,6.162430799080671,6,6.518966271833816,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:00:30,7.556715022963162,7.217159611554982,6.194039695904927,7,6.535632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:01:00,4.724525633934988,6.886931714651334,3.9394668715128676,7,6.543966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:01:30,8.497213968748762,7.887871679891353,3.207352906144845,7,6.55229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:02:00,7.765132823761865,7.812060451082633,4.094937927008792,6,6.560632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:02:30,7.159987234873792,6.15391814309398,4.8288876493429,7,6.568966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:03:00,2.4515664855258903,5.016664537602395,5.806127630049393,7,6.57729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:03:30,3.647985597789066,5.637251981720188,6.092861204420797,7,6.585632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:04:00,4.631201000405735,6.738631547443006,5.4854361209786004,7,6.593966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:04:30,5.9824369694749935,6.62140689331701,6.0372501721883545,7,6.602299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:05:00,3.706506628720155,4.9425126009734495,4.477753466712866,7,6.6106329385004825,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:05:30,4.1716763588925385,6.014634523122618,6.261418278428635,7,6.618966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:06:00,5.12067358666738,6.698465418131008,6.441775106682656,7,6.627299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:06:30,5.1994267918182615,7.184019571277988,7.272018120849323,7,6.635632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:07:00,6.730586328498539,8.217623195402656,9.014125549151215,7,6.643966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:07:30,8.038371027342558,8.450615383822582,5.758808000031616,7,6.65229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:08:00,4.867970593304516,5.3997279302248105,6.3275009883828215,7,6.660632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:08:30,6.4081226415479176,7.244761200812819,5.455016610304829,7,6.668966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:09:00,3.967624694825709,5.566715407249643,4.009984203955386,7,6.67729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:09:30,3.272744219579958,4.534536022613159,5.983186211994392,7,6.685632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:10:00,7.364086649493197,8.95013938823055,6.515323457249886,7,6.693966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:10:30,7.676125627217388,8.269958566656978,8.993977709622857,7,6.70229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:11:00,4.260061441431773,4.862902252292993,3.606579257563036,6,6.710632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:11:30,4.94220530241966,4.468105118317,2.40285664241978,6,6.718966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:12:00,6.943025043286504,6.218752161725315,3.940324609761464,6,6.7272996051671505,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:12:30,7.893277912102148,8.416641699744723,4.408141215101523,6,6.735632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:13:00,2.7951684367684257,3.2764400003395715,2.7801169489626245,6,6.743966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:13:30,6.286557350573268,6.775760907044301,4.693719902669117,6,6.75229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:14:00,5.438759097170083,5.480902040843259,3.2755195210830013,6,6.760632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:14:30,3.7985091919499343,3.882044520127078,3.073778476019375,6,6.768966271833816,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:15:00,4.567077021433629,4.4876522245585795,3.645710812783241,6,6.77729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:15:30,4.121382981012539,4.485269188931899,2.63502296888483,6,6.785632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:16:00,1.2300553286282907,2.143987331954254,2.951504985989698,6,6.793966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:16:30,3.47555697377249,6.017390718412394,7.693240505667837,6,6.80229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:17:00,5.610672744733224,5.141928055291566,3.6085617145901914,6,6.810632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:17:30,3.147896800989675,3.1707388141560635,2.7124843620269927,6,6.818966271833818,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:18:00,6.386146078605697,6.867703414550651,4.869807197857417,5,6.82729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:18:30,5.276764892545863,5.468125497667162,3.922327170185311,6,6.835632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:19:00,5.291857102702869,6.176079392789043,4.949431808182503,6,6.843966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:19:30,9.3960537746868,7.076833979799632,3.3723383200471337,5,6.85229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:20:00,5.164177484596956,5.812447135849752,4.280429374102605,6,6.860632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:20:30,5.764144286082081,7.102520573074778,6.037313064153141,6,6.868966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:21:00,4.773352470152004,5.869457295952702,5.590201661707268,6,6.87729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:21:30,6.337240314070449,4.889830116492199,3.9384607362808115,6,6.885632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:22:00,5.074983021810009,5.06410936678454,2.6374778735973394,6,6.893966271833816,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:22:30,2.4114431901705076,4.27009698163327,4.462192226685309,6,6.90229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:23:00,6.764835410808617,5.459488192792351,3.9214361118849426,5,6.910632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:23:30,7.232492704482883,8.201930107365271,5.814083159255567,6,6.918966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:24:00,6.540797091357215,6.420597045637213,4.347872759464016,6,6.92729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:24:30,4.9295700600636145,5.2476410051954785,4.826894871846014,6,6.935632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:25:00,3.8339131477417254,4.112034347028916,4.141926646354705,6,6.943966271833818,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:25:30,5.823207516707262,6.966396483192892,2.972277135001845,6,6.952299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:26:00,6.383172678341319,5.781963596887973,2.3854602484659804,6,6.960632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:26:30,2.74534946590794,2.899467726323023,3.113485010959311,6,6.968966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:27:00,4.755436925479759,5.24407034604031,2.7328696714424527,6,6.9772996051671505,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:27:30,6.6734909382007475,7.382509865485539,3.042768404024463,6,6.985632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:28:00,4.932789719343078,5.9602074634575315,5.900247347129232,6,6.993966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:28:30,5.323481959185016,6.030893728638873,3.9346184770613943,6,7.00229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:29:00,6.811061680676703,6.612803731847104,4.530282939762811,6,7.010632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:29:30,3.882369717799008,4.709786763366676,3.9601365011993734,6,7.018966271833816,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:30:00,4.216068986349651,5.47341083688385,5.218783507213482,6,7.02729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:30:30,5.317930239708385,5.565454587055932,3.7439903435705215,6,7.035632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:31:00,3.2207968085250336,4.699842558042312,5.442801657165623,6,7.043966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:31:30,7.72534438281159,5.974713099907642,3.475650388793527,6,7.05229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:32:00,4.108409113877886,5.179197758705798,4.59852590033202,6,7.060632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:32:30,5.244651298478416,5.186792351467374,3.858722439908351,6,7.068966271833818,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:33:00,1.5370995787418917,3.793582063440706,5.662502943793143,6,7.077299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:33:30,6.986462360996782,5.414465079342004,3.9855775024123523,6,7.085632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:34:00,6.932845691480679,7.121202851173538,4.000345177637289,6,7.093966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:34:30,3.5301713497219867,4.970241218427433,5.374968121619231,6,7.1022996051671505,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:35:00,8.186523830951145,7.951746223829276,6.310885695801321,6,7.110632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:35:30,2.8989285923940393,4.798969507512152,6.412006445710459,6,7.118966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:36:00,4.480068454815795,5.287993160980704,4.497311932819319,6,7.12729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:36:30,3.636963085864882,5.814746892930541,5.983895099043705,6,7.135632938500483,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:37:00,3.4140692625899964,4.866733385871185,4.584020058780508,6,7.143966271833816,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:37:30,5.084260717476555,6.455362366285557,5.055441115646873,6,7.15229960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:38:00,5.2301536548286744,6.2847264958597036,6.612292086120818,6,7.160632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:38:30,5.759448727273954,6.188349011216893,5.105263637695125,6,7.168966271833817,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:39:00,7.4566690742718205,8.127240087169376,2.7833812559939988,5,7.17729960516715,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:39:30,3.8816249436249732,6.049294892300918,5.1826391458979515,6,7.185632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:40:00,3.2675190660095947,4.553150597796568,3.922116219983218,6,7.193966271833818,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:40:30,6.027001281371577,6.335600568927269,5.109422164653922,6,7.202299605167151,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:41:00,7.371154130566528,8.022522253029624,4.51353798155164,6,7.210632938500484,NOVM,55.03050086969008,82.90949407750726
2026-01-27 01:41:30,5.1971267418144365,6.557118683229507,4.2142109246966255,6,7.218966271833817,NOVM,55.03050086969008,82.90949407750726
