C01,-34316056.67766063,24449863.83516102,-768451.9985332717
C01,-34319621.459049866,24435832.150672913,-927776.6396123217
C01,-34326736.92854977,24421699.16053705,-1023657.4896220099
C01,-34336950.536389075,24409285.66263844,-1049515.888343675
C01,-34349177.66160314,24400224.558349643,-1003584.8987830622
C01,-34361877.499885805,24395639.850920085,-889030.5066188027
C01,-34373350.01033192,24395936.233681016,-713728.310591252
C01,-34382077.51192928,24400751.962097015,-489715.98824428534
C01,-34387021.69702359,24409085.277636915,-232359.81067026083
C01,-34387806.40598768,24419549.448273696,40704.15645752337
C01,-34384746.705761395,24430689.914572828,310779.7326566
C01,-34378723.59709721,24441280.49444776,559388.2077203592
C01,-34370941.8936478,24450529.561654706,769528.212971656
C01,-34362636.373904034,24458150.141823467,926832.3456339516
C01,-34354801.330590755,24464288.586538173,1020544.2272202492
C01,-34348009.20173397,24469339.170190684,1044250.399089398
C01,-34342362.30181215,24473704.309071273,996318.5814492144
C01,-34337579.0150041,24477575.61670001,880012.0958434541
C01,-34333186.45616949,24480793.189361196,703270.9475735726
C01,-34328762.48787689,24482831.99012857,478174.9802710319
C01,-34324153.51701591,24482921.07170384,220123.3285563565
C01,-34319605.04736364,24480263.477535013,-53214.929225101056
C01,-34315764.580857694,24474301.828280136,-323107.9975570216
C01,-34313549.77862615,24464954.93581578,-571046.2600700405
C02,4418726.242369097,41959344.453642085,690746.8434193867
C02,4449583.303031038,41952831.496842764,79047.13170615939
C02,4474790.445736288,41936111.76304254,-538025.7004554988
C02,4489182.015734197,41911415.565494314,-1118236.9063784366
C02,4489343.303000064,41883090.60233126,-1621808.9674991718
C02,4474512.264774519,41856592.95475724,-2014153.6757429785
C02,4446848.270324904,41837166.0930005,-2268265.4289579745
C02,4410989.628014769,41828552.454781815,-2366606.8087788527
C02,4373003.150639187,41832080.38665059,-2302345.817301046
C02,4338997.929814308,41846370.64349571,-2079849.958890764
C02,4313762.6326399,41867739.29003753,-1714395.7917866332
C02,4299782.782066759,41891183.38470051,-1231111.8522886753
C02,4296878.734611682,41911680.897339135,-663231.2204391583
C02,4302537.160519114,41925453.21734062,-49780.88826545178
C02,4312827.164387768,41930858.649149634,567123.3861402516
C02,4323628.480494588,41928686.398723476,1145184.5386476459
C02,4331838.243302089,41921784.72553749,1644828.5060904874
C02,4336217.636716183,41914137.38811878,2031906.7270777891
C02,4337660.307282792,41909647.926192865,2280013.403462279
C02,4338815.059631669,41910965.63990094,2372264.769922965
C02,4343172.896421665,41918679.20994458,2302426.0032892693
C02,4353880.175124661,41931096.35481659,2075316.034627763
C02,4372608.769875174,41944669.49459097,1706467.555039051
C02,4398805.3444168335,41954960.76730476,1221069.0223764179
C03,-14767483.53558532,39522863.7710564,-382594.99497591564
C03,-14748806.850976693,39516094.253491,-638856.8138849136
C03,-14736410.48906458,39504683.87508396,-851499.6887376312
C03,-14731573.241889944,39490186.76326496,-1005935.5182886053
C03,-14733761.710515046,39474783.15321438,-1091531.0324599282
C03,-14744764.941553269,39459362.043124795,-1102374.4767698727
C03,-14760578.269820757,39446292.467510305,-1037656.9495434712
C03,-14780036.97525451,39436108.862344965,-901781.8264525478
C03,-14801062.167690787,39429013.89494496,-704049.9894048104
C03,-14821836.9026474,39424690.77956799,-458034.1167068583
C03,-14841036.247683536,39422545.070489675,-180634.10367585195
C03,-14857897.858623635,39421980.978883244,109088.42373531482
C03,-14872119.00245005,39422641.15902762,391233.8146951863
C03,-14883655.720990364,39424529.8616213,646438.5696270741
C03,-14892484.071331998,39427992.52041011,857212.1373592166
C03,-14898404.881225582,39433559.67571562,1009138.6073196961
C03,-14900960.860618813,39441701.77519414,1091854.2951219329
C03,-14899490.381487308,39452568.573223956,1099746.4317553188
C03,-14893311.457359804,39465790.09249851,1032326.834112603
C03,-14881979.693179976,39480405.253287844,894249.962201513
C03,-14865554.489770703,39494940.670587294,694983.3058101446
C03,-14844787.650628697,39507636.16679021,448156.6871532749
C03,-14821175.075733356,39516765.375388585,170635.58137778178
C03,-14796842.351142338,39520977.09990969,-118623.74943721625
C04,-39596938.09667174,14321391.280549772,-1679438.9179726378
C04,-39604571.702029996,14302974.729813829,-1806656.990578573
C04,-39617647.404383294,14288813.2400999,-1810195.897813086
C04,-39634543.94899415,14281992.945465626,-1689879.5359199157
C04,-39652438.052031785,14284455.843397228,-1454022.6156906046
C04,-39667950.968780614,14296467.93218945,-1118843.905930729
C04,-39677962.273005985,14316490.609689675,-707336.8542630662
C04,-39680377.142105766,14341484.45417285,-247685.5633873598
C04,-39674643.98293288,14367571.47458117,228664.00461042766
C04,-39661890.69348757,14390884.491403734,689145.1905664187
C04,-39644645.57680708,14408388.37709715,1102282.2011428694
C04,-39626219.08919453,14418469.719194714,1439826.1864986173
C04,-39609906.90885406,14421153.059158135,1678675.2804948096
C04,-39598221.35427001,14417908.3389672,1802451.4641778509
C04,-39592346.707296096,14411105.058942132,1802626.9840313012
C04,-39591957.37060215,14403277.72953803,1679122.1508490276
C04,-39595434.615270354,14396401.539704632,1440329.4558585337
C04,-39600415.764068104,14391372.584532907,1102556.2751748613
C04,-39604523.71810211,14387835.317757484,688921.7941929036
C04,-39606076.143756926,14384391.330342406,227777.76285858796
C04,-39604575.28581255,14379135.021251103,-249236.67105261644
C04,-39600850.06661931,14370354.282351369,-709373.721491559
C04,-39596806.56354163,14357205.81393131,-1121036.714976342
C04,-39594857.10097164,14340161.274022676,-1455962.4661387205
C05,21912125.713932812,36026705.043685906,1020612.4054723763
C05,21917197.311697632,36016493.368613936,611780.4079391615
C05,21916696.959131062,36005063.03592736,161182.43568920926
C05,21908625.71958755,35993400.27284135,-300324.9397170834
C05,21891862.4093148,35983499.09301535,-741075.5141166454
C05,21866702.17178079,35977901.92031189,-1130776.7269647603
C05,21835076.136347692,35979024.16547251,-1442610.4333493575
C05,21800377.085911665,35988436.20845299,-1655102.4646857954
C05,21766907.72753699,36006302.56593424,-1753624.825739766
C05,21739073.913322926,36031142.73701015,-1731418.076391656
C05,21720514.869210426,36059996.15150655,-1590058.0072382805
C05,21713389.605182827,36088962.07921263,-1339332.972913482
C05,21717996.282935586,36113986.70439766,-996543.8964678295
C05,21732814.820997376,36131697.59081633,-585284.8240821126
C05,21754948.93253366,36140075.43927513,-133795.75977427544
C05,21780842.006970216,36138798.97021776,326989.0210010418
C05,21807075.6452217,36129188.11609317,765560.0538008497
C05,21831046.745314915,36113775.16838088,1151974.5309689906
C05,21851361.717581768,36095624.48687266,1459878.8669967721
C05,21867867.47181546,36077581.744914405,1668281.6843661834
C05,21881333.40029379,36061650.05136508,1762965.0120438363
C05,21892895.56407059,36048646.49460887,1737443.0411497015
C05,21903437.6698013,36038218.18781436,1593407.0570945758
C05,21913090.720556144,36029193.87596653,1340624.9119103004
C06,-8322397.332796833,20393444.895749032,36042375.965697065
C06,-12756736.786752166,21479829.862953026,34000771.699250005
C06,-16141204.46030999,24853344.268071987,29962650.77270626
C06,-17560762.899663612,29675330.459500954,24144304.494077224
C06,-16632565.429386208,34746427.16556244,16864033.397254676
C06,-13611624.21748209,38822672.90812433,8542005.511539452
C06,-9323643.68808938,40943945.5249481,-307192.787383283
C06,-4941852.56893586,40685706.47812993,-9094663.014847804
C06,-1667930.3917909455,38265165.20009048,-17192783.381120414
C06,-404261.7173350674,34472704.54829542,-23985186.77860744
C06,-1507623.6826187659,30447713.791077632,-28925785.294044558
C06,-4691957.829819133,27361084.147171587,-31598153.779022038
C06,-9106447.984891651,26092139.09842102,-31765162.33039495
C06,-13566696.849128207,26988571.164362006,-29399720.606807746
C06,-16875103.393894937,29774199.84977079,-24690661.17340654
C06,-18143071.777568582,33628212.39270114,-18022385.252649866
C06,-17028362.094123244,37412771.19105827,-9931776.640074853
C06,-13824851.453870323,39986269.4781121,-1049903.918962159
C06,-9382101.324851686,40517459.07106682,7961740.256668166
C06,-4877444.899554068,38716398.00154308,16470661.35866815
C06,-1501890.6318881991,34920919.73183576,23920696.894250583
C06,-143242.10782218707,30015733.94916442,29862988.973715745
C06,-1150128.9647263002,25205265.11652754,33970363.41796938
C06,-4239285.301254116,21699682.78744208,36038436.762546204
C07,-15893548.249383371,39089124.334914856,-2725750.4199408083
C07,-12543657.051477037,40017122.79525323,5592149.970310793
C07,-8819449.434283223,39092616.17688124,13606269.502187137
C07,-5707081.834847888,36429411.462702766,20778065.586182397
C07,-4027173.485010997,32617380.547010962,26657557.22179156
C07,-4216420.47110798,28573108.303431287,30903093.455151666
C07,-6211496.611734918,25302138.85955285,33288422.352849573
C07,-9466144.843986876,23635308.18901793,33700890.931165166
C07,-13097315.341291452,24008842.9951293,32135492.140921276
C07,-16121996.922902053,26346910.241184764,28688843.388447218
C07,-17721888.718736235,30078715.62567829,23555282.31687016
C07,-17464916.269184064,34286728.733287916,17024706.46360919
C07,-15423368.940256493,37947376.62846957,9479369.026087048
C07,-12155728.117271915,40200106.214608744,1385370.9575052534
C07,-8556086.96166255,40572294.30094784,-6725397.643252527
C07,-5611445.184187012,39098890.01890503,-14285460.091789955
C07,-4132917.189226286,36304172.14351578,-20733786.29430189
C07,-4534480.772597074,33050876.511152748,-25565929.884917386
C07,-6719967.482951544,30298541.549872052,-28385619.62803537
C07,-10109077.635790933,28837829.890414383,-28949585.29874483
C07,-13794841.584393661,29073773.799775586,-27197718.197346028
C07,-16789006.058844615,30916814.183982525,-23262862.837580834
C07,-18288304.696555875,33810404.54048343,-17458108.394452963
C07,-17889677.90006609,36886503.60653913,-10243513.895196768
C08,953983.3476233252,36586264.948005415,-20721503.911861666
C08,2071772.6968257662,31552282.3506719,-27768067.510262143
C08,213631.64093032613,26521591.52679622,-32710192.086112093
C08,-4123873.4285589056,22933936.590104748,-35116734.53457064
C08,-9773988.607126499,21796840.661942266,-34761560.57758104
C08,-15215795.052849071,23412586.727815505,-31655404.625161182
C08,-18984278.65249761,27299155.261248365,-26048631.865649916
C08,-20063760.584133763,32325016.47548975,-18403870.03929184
C08,-18159521.80210548,37020125.997033216,-9343202.52426538
