C16,1.7524346,0.5477469,1.0343326,2.3500000e-05,2.4000000e-06,3.0000000e-06
C16,1.6982965,0.279337,0.8781199,1.4100000e-05,1.3000000e-06,2.6000000e-06
C16,1.7341533,0.0070114,0.7007854,1.0400000e-05,0.0000000e+00,2.2000000e-06
C16,1.8018931,0.1823207,0.4865822,8.9000000e-06,7.0000000e-07,1.8000000e-06
C16,2.1587214,0.2744034,0.0411351,9.9000000e-06,9.0000000e-07,2.0000000e-07
C16,2.4090713,0.2693965,0.2642482,1.1600000e-05,8.0000000e-07,2.2000000e-06
C16,2.2110332,0.1698931,0.4031189,1.2600000e-05,4.0000000e-07,1.3400000e-05
C16,2.1580711,0.0126279,0.2471358,1.6500000e-05,0.0000000e+00,4.1000000e-06
C16,2.2305464,0.3503343,0.2301616,2.6600000e-05,9.0000000e-07,1.6000000e-06
C16,2.3218833,0.4834149,0.33037,4.8500000e-05,1.3000000e-06,1.5000000e-06
C16,2.1710636,0.72078,0.3373821,6.7500000e-05,2.3000000e-06,1.2000000e-06
C16,2.1476052,0.6453959,0.4232694,5.2900000e-05,2.4000000e-06,1.3000000e-06
C16,2.1845004,0.5550852,0.4699885,3.0900000e-05,2.4000000e-06,1.4000000e-06
C19,0.6694479,1.1269735,0.403655,6.0000000e-06,4.5000000e-06,6.2000000e-06
C19,0.5263061,0.8159075,0.7238682,4.9000000e-06,4.1000000e-06,4.5000000e-06
C19,0.4790612,0.5416123,0.9820833,4.0000000e-06,4.5000000e-06,4.4000000e-06
C19,0.5951634,0.2694738,0.9894424,3.8000000e-06,7.9000000e-06,4.3000000e-06
C19,0.8837015,0.0486444,0.8564418,4.2000000e-06,1.4000000e-06,4.7000000e-06
C19,1.0929881,0.0253191,0.4661692,4.3000000e-06,4.0000000e-07,5.0000000e-06
C19,1.2346303,0.1124975,0.0697848,4.6000000e-06,1.4000000e-06,4.1000000e-06
C19,1.078625,0.120749,0.5648393,4.6000000e-06,1.5000000e-06,4.6000000e-06
C19,0.7302767,0.2685712,1.0103567,4.3000000e-06,2.9000000e-06,5.0000000e-06
C19,0.3555318,0.4626693,1.2300102,4.1000000e-06,3.6000000e-06,5.3000000e-06
C19,0.1029392,0.7325103,1.0829249,7.1000000e-06,4.0000000e-06,5.2000000e-06
C19,0.3849533,0.9591689,0.7372852,1.2600000e-05,4.0000000e-06,5.4000000e-06
C19,0.522554,1.2170904,0.3234075,1.1200000e-05,4.5000000e-06,9.6000000e-06
C19,0.4655113,1.2748856,0.1150977,9.6000000e-06,4.8000000e-06,1.5000000e-06
C19,0.4623927,1.077432,0.4437948,7.9000000e-06,5.1000000e-06,2.6000000e-06
C19,0.5646457,0.8754909,0.7233416,6.1000000e-06,6.4000000e-06,3.2000000e-06
C19,0.7290274,0.634772,0.7629306,4.8000000e-06,1.0100000e-05,3.4000000e-06
C19,0.9754705,0.4566245,0.6606853,4.5000000e-06,3.8800000e-05,3.8000000e-06
C19,1.1319268,0.2685714,0.2480526,4.2000000e-06,2.5300000e-05,3.0000000e-06
C19,1.1888672,0.1433499,0.251797,4.3000000e-06,9.4000000e-06,8.5000000e-06
C19,0.9547813,0.0563112,0.759562,3.9000000e-06,2.4000000e-06,5.7000000e-06
C19,0.6208242,0.3482765,1.0920386,3.5000000e-06,6.5000000e-06,5.3000000e-06
C19,0.2602653,0.7346978,1.1450334,2.4000000e-06,6.6000000e-06,4.9000000e-06
C19,0.0480754,1.0136739,0.8745098,9.0000000e-07,5.5000000e-06,4.3000000e-06
C20,0.7819543,0.3070603,0.8649414,4.7000000e-06,2.8000000e-06,4.4000000e-06
